channel,angle,window,exp_f1_left,exp_f2_left,exp_L1_left,exp_L2_left,exp_f1_right,exp_f2_right,exp_L1_right,exp_L2_right,act_f1_left,act_f2_left,act_L1_left,act_L2_left,act_f1_right,act_f2_right,act_L1_right,act_L2_right,abs_threshold,warning,error,GT_F_Left_MHz,GT_F_Right_MHz,ACT_F_Star_Left_MHz,ACT_F_Star_Right_MHz,BW_GT_MHz,BW_ACT_MHz,MaxAbs_GT_MHz,MaxAbs_ACT_MHz,M_GT,M_ACT
104,0,28,6,7,6,33,16,17,21,0,6,7,9,33,16,17,21,6,21,1,0,-2.3193359374999996,2.0751953124999996,-2.346571428571429,2.232,4.394531249999999,4.578571428571429,2.3193359374999996,2.346571428571429,13.0,13.0
115,0,29,6,7,9,36,16,17,27,0,6,7,12,36,16,17,27,0,18,1,0,-2.3193359374999996,2.3193359374999996,-2.403857142857143,2.3083809523809524,4.638671874999999,4.712238095238096,2.3193359374999996,2.403857142857143,13.0,12.0
94,0,36,6,7,24,45,16,17,30,12,6,7,24,45,16,17,30,15,24,1,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.323657142857143,4.760742187499999,4.784800000000001,2.4414062499999996,2.4611428571428573,12.0,12.0
109,0,25,6,7,9,33,16,17,27,0,6,7,12,33,16,17,27,3,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3956734693877553,2.317928571428572,4.516601562499999,4.713602040816327,2.3193359374999996,2.3956734693877553,13.0,13.0
27,0,32,6,7,18,39,16,17,27,3,6,7,18,39,16,17,27,3,21,0,0,-2.4414062499999996,2.3193359374999996,-2.4284081632653063,2.2892857142857146,4.760742187499999,4.717693877551021,2.4414062499999996,2.4284081632653063,12.0,12.0
59,0,31,6,7,12,27,16,17,27,6,6,7,15,27,16,17,27,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.3629387755102043,4.638671874999999,4.824081632653062,2.3193359374999996,2.4611428571428573,13.0,12.0
36,0,35,6,7,12,36,16,17,24,18,6,7,12,36,16,17,24,18,21,0,0,-2.3193359374999996,2.3193359374999996,-2.3752142857142857,2.346571428571429,4.638671874999999,4.721785714285715,2.3193359374999996,2.3752142857142857,13.0,13.0
17,0,32,7,8,18,27,16,17,27,0,7,8,18,27,16,17,27,3,21,1,0,-2.3193359374999996,2.1972656249999996,-2.213142857142857,2.2892857142857146,4.516601562499999,4.502428571428572,2.3193359374999996,2.2892857142857146,13.0,13.0
22,0,32,6,7,12,33,16,17,33,6,6,7,12,33,16,17,33,9,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3956734693877553,2.3752142857142857,4.638671874999999,4.770887755102041,2.3193359374999996,2.3956734693877553,13.0,13.0
28,0,30,6,7,15,36,16,17,33,0,6,7,15,36,16,17,33,3,18,1,0,-2.3193359374999996,2.3193359374999996,-2.4284081632653063,2.346571428571429,4.638671874999999,4.774979591836735,2.3193359374999996,2.4284081632653063,13.0,12.0
60,0,36,5,6,0,27,16,17,33,9,5,6,0,27,16,17,33,12,21,1,0,-2.4414062499999996,2.3193359374999996,-2.5246349206349206,2.3629387755102043,4.760742187499999,4.887573696145125,2.4414062499999996,2.5246349206349206,12.0,12.0
33,0,25,6,7,15,36,16,17,30,0,6,7,15,36,16,17,30,0,18,0,0,-2.3193359374999996,2.1972656249999996,-2.4284081632653063,2.323657142857143,4.516601562499999,4.752065306122449,2.3193359374999996,2.4284081632653063,13.0,12.0
74,0,30,6,7,18,36,16,17,33,9,6,7,18,36,16,17,33,12,18,1,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.3956734693877553,4.760742187499999,4.856816326530613,2.4414062499999996,2.4611428571428573,12.0,12.0
77,0,28,6,7,12,33,16,17,24,9,6,7,12,33,16,17,24,9,24,0,0,-2.3193359374999996,2.1972656249999996,-2.3302040816326532,2.232,4.516601562499999,4.562204081632654,2.3193359374999996,2.3302040816326532,13.0,13.0
94,0,32,6,7,18,36,16,17,27,0,6,7,18,36,16,17,27,0,21,0,0,-2.3193359374999996,2.1972656249999996,-2.422952380952381,2.282920634920635,4.516601562499999,4.705873015873016,2.3193359374999996,2.422952380952381,13.0,12.0
15,0,26,6,7,0,30,16,17,21,0,6,7,3,30,16,17,21,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3593015873015877,2.2974693877551022,4.516601562499999,4.6567709750566895,2.3193359374999996,2.3593015873015877,13.0,13.0
65,0,35,6,7,12,42,16,17,30,12,6,7,12,42,16,17,30,15,18,1,0,-2.4414062499999996,2.3193359374999996,-2.415314285714286,2.415314285714286,4.760742187499999,4.830628571428572,2.4414062499999996,2.415314285714286,12.0,12.0
91,0,33,6,7,9,30,16,17,33,3,6,7,12,30,16,17,33,9,18,1,0,-2.3193359374999996,2.3193359374999996,-2.384761904761905,2.3752142857142857,4.638671874999999,4.759976190476191,2.3193359374999996,2.384761904761905,13.0,13.0
94,0,35,6,7,18,33,16,17,33,12,6,7,18,33,16,17,33,12,18,0,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.3956734693877553,4.760742187499999,4.856816326530613,2.4414062499999996,2.4611428571428573,12.0,12.0
4,0,25,6,7,12,33,16,17,27,0,6,7,15,33,16,17,27,0,24,1,0,-2.3193359374999996,2.1972656249999996,-2.346571428571429,2.2574603174603176,4.516601562499999,4.604031746031747,2.3193359374999996,2.346571428571429,13.0,13.0
46,0,27,6,7,18,33,16,17,27,6,6,7,18,33,16,17,27,3,18,1,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.317928571428572,4.760742187499999,4.779071428571429,2.4414062499999996,2.4611428571428573,12.0,12.0
104,0,32,6,7,12,30,16,17,21,0,6,7,15,30,16,17,21,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.3083809523809524,4.638671874999999,4.769523809523809,2.3193359374999996,2.4611428571428573,13.0,12.0
121,0,33,6,7,6,27,16,17,36,0,6,7,9,27,16,17,36,3,18,1,0,-2.3193359374999996,2.3193359374999996,-2.346571428571429,2.356987012987013,4.638671874999999,4.703558441558442,2.3193359374999996,2.356987012987013,13.0,13.0
61,0,32,6,7,18,39,16,17,27,0,6,7,18,39,16,17,27,0,18,0,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.3083809523809524,4.760742187499999,4.769523809523809,2.4414062499999996,2.4611428571428573,12.0,12.0
124,0,35,5,6,0,18,16,17,30,9,5,6,0,18,16,17,30,12,15,1,0,-2.4414062499999996,2.1972656249999996,-2.5087619047619047,2.422952380952381,4.638671874999999,4.9317142857142855,2.4414062499999996,2.5087619047619047,12.0,12.0
96,0,28,6,7,3,21,16,17,36,0,6,7,3,21,16,17,36,0,18,0,0,-2.3193359374999996,2.3193359374999996,-2.2701904761904763,2.346571428571429,4.638671874999999,4.616761904761905,2.3193359374999996,2.346571428571429,13.0,13.0
109,0,35,6,7,12,30,16,17,36,15,6,7,12,30,16,17,36,15,18,0,0,-2.3193359374999996,2.3193359374999996,-2.384761904761905,2.4284081632653063,4.638671874999999,4.813170068027212,2.3193359374999996,2.4284081632653063,13.0,12.0
41,0,32,6,7,18,36,16,17,30,9,6,7,18,36,16,17,30,6,21,1,0,-2.3193359374999996,2.3193359374999996,-2.422952380952381,2.317928571428572,4.638671874999999,4.740880952380953,2.3193359374999996,2.422952380952381,13.0,12.0
12,0,31,6,7,12,30,16,17,18,6,6,7,15,30,16,17,18,9,18,1,0,-2.3193359374999996,2.3193359374999996,-2.415314285714286,2.232,4.638671874999999,4.647314285714286,2.3193359374999996,2.415314285714286,13.0,12.0
18,0,34,6,7,9,33,16,17,27,3,6,7,9,33,16,17,27,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3752142857142857,2.3302040816326532,4.638671874999999,4.7054183673469385,2.3193359374999996,2.3752142857142857,13.0,13.0
53,0,29,6,7,12,36,16,17,24,6,6,7,12,36,16,17,24,9,21,1,0,-2.3193359374999996,2.1972656249999996,-2.3752142857142857,2.2778285714285715,4.516601562499999,4.653042857142857,2.3193359374999996,2.3752142857142857,13.0,13.0
84,0,27,6,7,12,33,16,17,24,0,6,7,15,33,16,17,27,3,21,1,0,-2.3193359374999996,2.1972656249999996,-2.384761904761905,2.2892857142857146,4.516601562499999,4.67404761904762,2.3193359374999996,2.384761904761905,13.0,13.0
101,0,25,6,7,9,30,16,17,24,0,6,7,12,30,16,17,24,3,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4611428571428573,2.3629387755102043,4.516601562499999,4.824081632653062,2.3193359374999996,2.4611428571428573,13.0,12.0
63,0,33,6,7,12,39,16,17,36,6,6,7,15,39,16,17,36,12,21,1,0,-2.3193359374999996,2.3193359374999996,-2.403857142857143,2.3752142857142857,4.638671874999999,4.779071428571429,2.3193359374999996,2.403857142857143,13.0,12.0
68,0,26,6,7,0,30,16,17,24,6,6,7,0,30,16,17,27,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.323657142857143,2.346571428571429,4.516601562499999,4.670228571428572,2.3193359374999996,2.346571428571429,13.0,13.0
35,0,28,6,7,9,36,16,17,24,6,6,7,9,36,16,17,24,6,21,0,0,-2.3193359374999996,2.3193359374999996,-2.3593015873015877,2.2701904761904763,4.638671874999999,4.629492063492064,2.3193359374999996,2.3593015873015877,13.0,13.0
123,0,33,6,7,12,24,16,17,21,0,6,7,15,24,16,17,21,3,18,1,0,-2.3193359374999996,2.1972656249999996,-2.384761904761905,2.2701904761904763,4.516601562499999,4.654952380952381,2.3193359374999996,2.384761904761905,13.0,13.0
27,0,36,5,6,0,27,16,17,24,12,5,6,0,27,16,17,24,12,21,0,0,-2.4414062499999996,2.3193359374999996,-2.5246349206349206,2.2892857142857146,4.760742187499999,4.813920634920635,2.4414062499999996,2.5246349206349206,12.0,12.0
104,0,26,6,7,6,30,16,17,27,0,6,7,6,30,16,17,27,0,15,0,0,-2.3193359374999996,2.1972656249999996,-2.3752142857142857,2.33384126984127,4.516601562499999,4.7090555555555556,2.3193359374999996,2.3752142857142857,13.0,13.0
43,0,35,6,7,15,36,17,18,18,0,6,7,15,36,17,18,18,0,18,0,0,-2.3193359374999996,2.3193359374999996,-2.4284081632653063,2.4611428571428573,4.638671874999999,4.889551020408163,2.3193359374999996,2.4611428571428573,13.0,12.0
23,0,27,6,7,9,24,16,17,30,0,6,7,12,27,16,17,30,0,15,1,0,-2.1972656249999996,2.1972656249999996,-2.415314285714286,2.346571428571429,4.394531249999999,4.7618857142857145,2.1972656249999996,2.415314285714286,14.0,12.0
55,0,27,6,7,9,30,16,17,27,0,6,7,12,30,16,17,27,0,18,1,0,-2.3193359374999996,2.3193359374999996,-2.384761904761905,2.3083809523809524,4.638671874999999,4.693142857142858,2.3193359374999996,2.384761904761905,13.0,13.0
90,0,30,6,7,12,36,16,17,21,6,6,7,12,36,16,17,21,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.403857142857143,2.2892857142857146,4.516601562499999,4.693142857142858,2.3193359374999996,2.403857142857143,13.0,12.0
102,0,29,6,7,0,33,15,16,24,15,6,7,9,33,15,16,24,15,18,0,1,-2.3193359374999996,2.1972656249999996,-2.3752142857142857,2.213142857142857,4.516601562499999,4.588357142857143,2.3193359374999996,2.3752142857142857,13.0,13.0
22,0,33,6,7,9,33,15,16,27,15,6,7,9,33,15,16,27,15,21,0,0,-2.3193359374999996,2.1972656249999996,-2.346571428571429,2.2037142857142857,4.516601562499999,4.550285714285715,2.3193359374999996,2.346571428571429,13.0,13.0
5,0,32,5,6,0,18,16,17,36,0,5,6,3,21,16,17,36,0,15,1,0,-2.4414062499999996,2.3193359374999996,-2.5563809523809526,2.365666666666667,4.760742187499999,4.9220476190476194,2.4414062499999996,2.5563809523809526,12.0,12.0
48,0,29,6,7,12,39,16,17,21,9,6,7,12,39,16,17,21,12,21,1,0,-2.3193359374999996,2.3193359374999996,-2.384761904761905,2.232,4.638671874999999,4.616761904761905,2.3193359374999996,2.384761904761905,13.0,13.0
42,0,28,6,7,6,21,16,17,24,9,6,7,6,24,16,17,24,9,18,1,0,-2.1972656249999996,2.3193359374999996,-2.3083809523809524,2.323657142857143,4.516601562499999,4.632038095238095,2.3193359374999996,2.323657142857143,13.0,13.0
64,0,28,6,7,0,42,16,17,27,0,6,7,6,42,16,17,27,0,21,1,0,-2.3193359374999996,2.1972656249999996,-2.365666666666667,2.282920634920635,4.516601562499999,4.648587301587302,2.3193359374999996,2.365666666666667,13.0,13.0
81,0,32,5,6,0,24,16,17,21,0,5,6,0,24,16,17,21,3,21,1,0,-2.4414062499999996,2.3193359374999996,-2.496857142857143,2.232,4.760742187499999,4.728857142857143,2.4414062499999996,2.496857142857143,12.0,12.0
35,0,29,6,7,9,33,16,17,24,0,6,7,9,33,16,17,24,6,21,1,0,-2.3193359374999996,2.1972656249999996,-2.346571428571429,2.2701904761904763,4.516601562499999,4.616761904761905,2.3193359374999996,2.346571428571429,13.0,13.0
57,0,34,5,6,0,21,16,17,36,0,5,6,0,24,16,17,36,3,18,1,0,-2.4414062499999996,2.3193359374999996,-2.532571428571429,2.356987012987013,4.760742187499999,4.889558441558442,2.4414062499999996,2.532571428571429,12.0,12.0
108,0,26,6,7,3,24,16,17,24,3,6,7,9,24,16,17,24,6,21,1,0,-2.1972656249999996,2.1972656249999996,-2.2778285714285715,2.2701904761904763,4.394531249999999,4.548019047619048,2.1972656249999996,2.2778285714285715,14.0,13.0
111,0,34,6,7,6,36,16,17,27,0,6,7,6,36,16,17,27,3,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3694857142857146,2.317928571428572,4.516601562499999,4.687414285714286,2.3193359374999996,2.3694857142857146,13.0,13.0
60,0,36,5,6,0,27,16,17,33,9,5,6,0,27,16,17,33,12,21,1,0,-2.4414062499999996,2.3193359374999996,-2.5246349206349206,2.3629387755102043,4.760742187499999,4.887573696145125,2.4414062499999996,2.5246349206349206,12.0,12.0
66,0,30,6,7,9,39,16,17,30,3,6,7,12,39,16,17,30,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.4102222222222225,2.3629387755102043,4.516601562499999,4.773160997732427,2.3193359374999996,2.4102222222222225,13.0,12.0
75,0,30,6,7,18,39,16,17,33,9,5,6,3,21,16,17,33,12,18,1,0,-2.4414062499999996,2.3193359374999996,-2.5087619047619047,2.3956734693877553,4.760742187499999,4.90443537414966,2.4414062499999996,2.5087619047619047,12.0,12.0
16,0,36,6,7,21,33,16,17,27,9,5,6,0,24,16,17,27,15,21,1,0,-2.4414062499999996,2.1972656249999996,-2.496857142857143,2.346571428571429,4.638671874999999,4.843428571428571,2.4414062499999996,2.496857142857143,12.0,12.0
28,0,27,6,7,15,30,16,17,30,0,6,7,15,30,16,17,30,0,21,0,0,-2.3193359374999996,2.3193359374999996,-2.3694857142857146,2.300742857142857,4.638671874999999,4.670228571428572,2.3193359374999996,2.3694857142857146,13.0,13.0
57,0,29,6,7,15,36,16,17,30,6,6,7,15,36,16,17,30,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.4284081632653063,2.3629387755102043,4.516601562499999,4.7913469387755105,2.3193359374999996,2.4284081632653063,13.0,12.0
124,0,32,5,6,0,18,16,17,21,0,5,6,0,18,16,17,21,0,15,0,0,-2.4414062499999996,2.1972656249999996,-2.5087619047619047,2.2974693877551022,4.638671874999999,4.8062312925170065,2.4414062499999996,2.5087619047619047,12.0,12.0
37,0,34,6,7,21,42,16,17,36,6,6,7,21,42,16,17,36,9,21,1,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.3593015873015877,4.760742187499999,4.820444444444445,2.4414062499999996,2.4611428571428573,12.0,12.0
32,0,26,6,7,0,36,16,17,33,9,6,7,3,36,17,18,12,3,12,1,0,-2.3193359374999996,2.3193359374999996,-2.3986493506493507,2.4611428571428573,4.638671874999999,4.859792207792208,2.3193359374999996,2.4611428571428573,13.0,12.0
115,0,30,6,7,9,36,15,16,24,12,6,7,9,36,15,16,24,15,18,1,0,-2.3193359374999996,2.3193359374999996,-2.384761904761905,2.213142857142857,4.638671874999999,4.597904761904762,2.3193359374999996,2.384761904761905,13.0,13.0
41,0,31,6,7,15,30,16,17,24,12,6,7,15,30,16,17,24,12,15,0,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.403857142857143,4.638671874999999,4.865,2.3193359374999996,2.4611428571428573,13.0,12.0
66,0,30,6,7,9,39,16,17,30,3,6,7,12,39,16,17,30,9,18,1,0,-2.3193359374999996,2.1972656249999996,-2.4102222222222225,2.3629387755102043,4.516601562499999,4.773160997732427,2.3193359374999996,2.4102222222222225,13.0,12.0
115,0,28,6,7,0,30,16,17,21,0,6,7,6,30,16,17,24,0,18,1,0,-2.3193359374999996,2.1972656249999996,-2.346571428571429,2.2892857142857146,4.516601562499999,4.635857142857144,2.3193359374999996,2.346571428571429,13.0,13.0
10,0,36,5,6,0,27,16,17,33,3,5,6,0,27,16,17,33,6,21,1,0,-2.4414062499999996,2.3193359374999996,-2.5246349206349206,2.33384126984127,4.760742187499999,4.858476190476191,2.4414062499999996,2.5246349206349206,12.0,12.0
26,0,30,6,7,12,36,16,17,30,3,6,7,12,36,16,17,30,9,21,1,0,-2.3193359374999996,2.3193359374999996,-2.3752142857142857,2.3302040816326532,4.638671874999999,4.7054183673469385,2.3193359374999996,2.3752142857142857,13.0,13.0
47,0,32,6,7,21,39,16,17,30,0,6,7,21,39,16,17,30,0,21,0,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.300742857142857,4.760742187499999,4.7618857142857145,2.4414062499999996,2.4611428571428573,12.0,12.0
103,0,28,6,7,3,24,16,17,24,0,6,7,9,24,16,17,24,6,15,1,0,-2.1972656249999996,2.1972656249999996,-2.3694857142857146,2.346571428571429,4.394531249999999,4.716057142857144,2.1972656249999996,2.3694857142857146,14.0,13.0
19,0,36,6,7,21,36,16,17,33,3,6,7,21,36,16,17,33,6,24,1,0,-2.4414062499999996,2.3193359374999996,-2.415314285714286,2.3083809523809524,4.760742187499999,4.723695238095239,2.4414062499999996,2.415314285714286,12.0,12.0
77,0,35,6,7,21,42,16,17,30,18,6,7,21,42,16,17,30,18,21,0,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.403857142857143,4.760742187499999,4.865,2.4414062499999996,2.4611428571428573,12.0,12.0
127,0,34,6,7,15,36,16,17,30,3,6,7,15,36,16,17,30,3,18,0,0,-2.4414062499999996,2.3193359374999996,-2.4284081632653063,2.33384126984127,4.760742187499999,4.762249433106576,2.4414062499999996,2.4284081632653063,12.0,12.0
108,0,35,6,7,0,36,16,17,33,12,6,7,0,36,16,17,33,12,21,0,0,-2.3193359374999996,2.3193359374999996,-2.3274761904761907,2.3629387755102043,4.638671874999999,4.690414965986395,2.3193359374999996,2.3629387755102043,13.0,13.0
38,0,36,5,6,0,27,16,17,33,15,5,6,0,27,16,17,33,18,21,1,0,-2.4414062499999996,2.3193359374999996,-2.5246349206349206,2.415314285714286,4.760742187499999,4.9399492063492065,2.4414062499999996,2.5246349206349206,12.0,12.0
127,0,32,6,7,15,33,16,17,27,0,6,7,18,33,16,17,27,6,18,1,0,-2.3193359374999996,2.1972656249999996,-2.4611428571428573,2.3302040816326532,4.516601562499999,4.7913469387755105,2.3193359374999996,2.4611428571428573,13.0,12.0
5,0,35,6,7,15,36,16,17,27,0,6,7,18,36,16,17,27,0,21,1,0,-2.4414062499999996,2.3193359374999996,-2.422952380952381,2.282920634920635,4.760742187499999,4.705873015873016,2.4414062499999996,2.422952380952381,12.0,12.0
110,0,28,6,7,0,27,16,17,30,0,6,7,3,27,16,17,30,0,18,1,0,-2.3193359374999996,2.3193359374999996,-2.317928571428572,2.323657142857143,4.638671874999999,4.641585714285714,2.3193359374999996,2.323657142857143,13.0,13.0
121,0,27,6,7,12,36,16,17,27,0,6,7,15,36,16,17,27,0,18,1,0,-2.3193359374999996,2.3193359374999996,-2.4284081632653063,2.3083809523809524,4.638671874999999,4.736789115646259,2.3193359374999996,2.4284081632653063,13.0,12.0
60,0,27,6,7,9,18,16,17,27,0,6,7,12,21,16,17,27,3,15,1,0,-2.3193359374999996,2.1972656249999996,-2.384761904761905,2.346571428571429,4.516601562499999,4.731333333333334,2.3193359374999996,2.384761904761905,13.0,13.0
65,0,31,6,7,12,24,16,17,27,0,6,7,15,24,16,17,27,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.33384126984127,4.638671874999999,4.794984126984128,2.3193359374999996,2.4611428571428573,13.0,12.0
1,0,32,6,7,18,30,16,17,36,3,6,7,18,33,16,17,36,9,18,1,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.384761904761905,4.760742187499999,4.845904761904762,2.4414062499999996,2.4611428571428573,12.0,12.0
31,0,27,6,7,15,36,16,17,24,0,6,7,15,36,16,17,27,3,21,1,0,-2.3193359374999996,2.1972656249999996,-2.3956734693877553,2.2892857142857146,4.516601562499999,4.68495918367347,2.3193359374999996,2.3956734693877553,13.0,13.0
80,0,28,6,7,9,36,16,17,30,12,6,7,9,36,16,17,30,12,15,0,0,-2.3193359374999996,2.3193359374999996,-2.4102222222222225,2.422952380952381,4.638671874999999,4.833174603174603,2.3193359374999996,2.422952380952381,13.0,12.0
115,0,34,6,7,18,33,16,17,33,0,6,7,18,33,16,17,33,3,21,1,0,-2.4414062499999996,2.1972656249999996,-2.415314285714286,2.323657142857143,4.638671874999999,4.738971428571428,2.4414062499999996,2.415314285714286,12.0,12.0
98,0,35,6,7,18,42,16,17,27,9,6,7,18,42,16,17,27,9,21,0,0,-2.4414062499999996,2.3193359374999996,-2.4325,2.3083809523809524,4.760742187499999,4.7408809523809525,2.4414062499999996,2.4325,12.0,12.0
42,0,33,6,7,12,36,16,17,21,15,6,7,12,36,16,17,21,18,21,1,0,-2.3193359374999996,2.3193359374999996,-2.3752142857142857,2.232,4.638671874999999,4.607214285714286,2.3193359374999996,2.3752142857142857,13.0,13.0
89,0,34,6,7,21,36,16,17,33,6,6,7,21,36,16,17,33,6,21,0,0,-2.4414062499999996,2.3193359374999996,-2.4611428571428573,2.33384126984127,4.760742187499999,4.794984126984128,2.4414062499999996,2.4611428571428573,12.0,12.0
37,0,33,6,7,12,33,17,18,15,0,6,7,12,33,17,18,18,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.5563809523809526,4.638671874999999,5.01752380952381,2.3193359374999996,2.5563809523809526,13.0,12.0
20,0,27,6,7,9,33,16,17,27,0,6,7,12,33,16,17,27,0,18,1,0,-2.1972656249999996,2.1972656249999996,-2.3956734693877553,2.3083809523809524,4.394531249999999,4.704054421768708,2.1972656249999996,2.3956734693877553,14.0,13.0
